ID,Número de Caso,Fecha,Tipo Principal,Descripción,Ubicación,¿Hubo Arresto?,Violencia Doméstica,Distrito,Barrio,Área Comunitaria,Latitud,Longitud,Año,Mes,Día,Hora,Día de la Semana,¿Es Fin de Semana?
8553841,HV229399,2012-04-05 15:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,No,No,25.0,29.0,25.0,41.904393409,-87.773013885,2012,4,5,15,Jueves,No
10355977,HY547190,2015-12-23 01:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,6.0,6.0,44.0,41.736326767,-87.635410477,2015,12,23,1,Miércoles,No
8898979,HV572788,2012-11-22 04:00:00,THEFT,$500 AND UNDER,STREET,No,No,8.0,13.0,70.0,41.748540654,-87.725027518,2012,11,22,4,Jueves,No
10340359,HY531208,2015-12-09 18:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,25.0,37.0,25.0,41.902217636,-87.758659031,2015,12,9,18,Miércoles,No
8455023,HV130005,2012-01-24 13:00:00,OTHER OFFENSE,LICENSE VIOLATION,GAS STATION,No,No,7.0,15.0,67.0,41.778868505,-87.673896581,2012,1,24,13,Martes,No
9123218,HW267342,2013-05-09 07:00:00,THEFT,OVER $500,STREET,No,No,11.0,28.0,26.0,41.880300708,-87.737917086,2013,5,9,7,Jueves,No
9642022,HX292227,2014-05-14 20:00:00,THEFT,POCKET-PICKING,DEPARTMENT STORE,No,No,8.0,13.0,65.0,41.754592961,-87.741528537,2014,5,14,20,Miércoles,No
10192312,HY379665,2015-08-12 16:35:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),Sí,No,8.0,18.0,70.0,41.750952501,-87.682871429,2015,8,12,16,Miércoles,No
10670306,HZ422065,2016-09-05 23:50:00,NARCOTICS,POSS: HEROIN(WHITE),VEHICLE NON-COMMERCIAL,Sí,No,11.0,28.0,29.0,41.867323587,-87.702032458,2016,9,5,23,Lunes,No
8461382,HV138729,2012-01-30 19:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,Sí,No,7.0,17.0,68.0,41.766418904,-87.652935891,2012,1,30,19,Lunes,No
10290928,HY478890,2015-10-15 14:35:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,No,No,14.0,35.0,22.0,41.914796106,-87.702009403,2015,10,15,14,Jueves,No
9176202,HW320798,2013-06-16 02:47:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,11.0,24.0,26.0,41.872759147,-87.735207626,2013,6,16,2,Domingo,Sí
9715129,HX365218,2014-07-29 12:00:00,NARCOTICS,POSS: SYNTHETIC DRUGS,CTA BUS STOP,Sí,No,20.0,46.0,3.0,41.972419422,-87.654906985,2014,7,29,12,Martes,No
9450973,HX104218,2013-12-19 20:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA BUS,No,No,1.0,42.0,32.0,41.886146944,-87.624524028,2013,12,19,20,Jueves,No
10746440,HZ507627,2016-11-07 11:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,No,No,19.0,43.0,7.0,41.925430393,-87.650297227,2016,11,7,11,Lunes,No
10011697,HY201020,2015-03-27 22:01:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,RESIDENCE PORCH/HALLWAY,Sí,No,15.0,28.0,25.0,41.890793685,-87.750556605,2015,3,27,22,Viernes,No
9940938,HY129654,2015-01-26 17:20:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,No,No,18.0,27.0,8.0,41.904928215,-87.638396888,2015,1,26,17,Lunes,No
8448978,HV127066,2012-01-22 01:00:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Sí,No,25.0,31.0,22.0,41.924480983,-87.727052133,2012,1,22,1,Domingo,Sí
8806555,HV480335,2012-09-17 20:30:00,CRIMINAL TRESPASS,TO LAND,SIDEWALK,Sí,No,6.0,21.0,71.0,41.736066281,-87.644085679,2012,9,17,20,Lunes,No
9435371,HW579047,2013-12-21 06:35:00,THEFT,PURSE-SNATCHING,SIDEWALK,No,No,4.0,8.0,45.0,41.746871961,-87.582971131,2013,12,21,6,Sábado,Sí
10441302,HZ180217,2016-03-09 04:15:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),Sí,No,7.0,16.0,68.0,41.777309867,-87.640802922,2016,3,9,4,Miércoles,No
9165647,HW311119,2013-06-09 12:00:00,BATTERY,SIMPLE,STREET,No,No,16.0,41.0,10.0,41.981204771,-87.807361964,2013,6,9,12,Domingo,Sí
10195920,HY381371,2015-08-13 08:30:00,THEFT,$500 AND UNDER,APARTMENT,No,No,3.0,20.0,42.0,41.78147907,-87.613230324,2015,8,13,8,Jueves,No
9682973,HX333538,2014-07-05 20:00:00,THEFT,$500 AND UNDER,ALLEY,No,No,19.0,44.0,6.0,41.944508178,-87.650755275,2014,7,5,20,Sábado,Sí
9366943,HW510120,2013-10-28 09:01:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,No,Sí,6.0,21.0,71.0,41.740561303,-87.637684017,2013,10,28,9,Lunes,No
8521974,HV199024,2012-03-15 15:07:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,Sí,No,10.0,22.0,30.0,41.839958047,-87.731729618,2012,3,15,15,Jueves,No
9842354,HX491868,2014-11-02 08:53:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,No,No,8.0,14.0,58.0,41.812734431,-87.712568416,2014,11,2,8,Domingo,Sí
9418345,HW561591,2013-12-06 21:29:00,ROBBERY,ARMED: HANDGUN,STREET,No,No,17.0,33.0,14.0,41.961745076,-87.710708687,2013,12,6,21,Viernes,No
8544469,HV220058,2012-03-29 07:30:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,No,No,5.0,34.0,53.0,41.675561592,-87.632201928,2012,3,29,7,Jueves,No
10588985,HZ339578,2016-06-30 12:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,No,No,8.0,13.0,65.0,41.776054376,-87.714113755,2016,6,30,12,Jueves,No
8526296,HV204143,2012-03-18 09:00:00,THEFT,OVER $500,STREET,No,No,14.0,1.0,21.0,41.933845124,-87.68793677,2012,3,18,9,Domingo,Sí
8656167,HV331562,2012-06-12 18:10:00,THEFT,POCKET-PICKING,CTA BUS,No,No,12.0,1.0,24.0,41.895981875,-87.672781334,2012,6,12,18,Martes,No
9012275,HW159993,2013-02-17 13:20:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Sí,No,5.0,9.0,49.0,41.695260826,-87.621995644,2013,2,17,13,Domingo,Sí
9788335,HX437958,2014-09-21 22:05:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,No,No,25.0,29.0,25.0,41.910129592,-87.777680907,2014,9,21,22,Domingo,Sí
9101672,HW245843,2013-04-24 14:25:00,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,No,No,19.0,32.0,6.0,41.939653491,-87.67182359,2013,4,24,14,Miércoles,No
9022927,HW170536,2013-02-25 22:35:00,NARCOTICS,POSS: HEROIN(WHITE),STREET,Sí,No,25.0,27.0,23.0,41.902642474,-87.728111001,2013,2,25,22,Lunes,No
10521174,HZ263120,2016-05-13 10:00:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,No,No,15.0,24.0,25.0,41.876768593,-87.746395256,2016,5,13,10,Viernes,No
10539268,HZ284132,2016-05-29 00:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Sí,Sí,8.0,18.0,66.0,41.765484578,-87.68693638,2016,5,29,0,Domingo,Sí
8793616,HV467814,2012-09-08 15:30:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,No,No,3.0,6.0,69.0,41.766855245,-87.612873366,2012,9,8,15,Sábado,Sí
10761956,HZ526031,2016-11-22 10:30:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,No,No,17.0,38.0,16.0,41.949382193,-87.730727568,2016,11,22,10,Martes,No
9370506,HW513467,2013-10-29 08:40:00,THEFT,POCKET-PICKING,CTA BUS,No,No,1.0,42.0,32.0,41.87806083,-87.617192341,2013,10,29,8,Martes,No
8555853,HV231131,2012-04-06 19:40:00,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,Sí,No,12.0,2.0,28.0,41.878101907,-87.680243357,2012,4,6,19,Viernes,No
9332548,HW476428,2013-10-02 09:45:00,BATTERY,SIMPLE,DRIVEWAY - RESIDENTIAL,No,No,22.0,19.0,72.0,41.709155421,-87.68170349,2013,10,2,9,Miércoles,No
9384263,HW527537,2013-11-09 21:17:00,NARCOTICS,POSS: HEROIN(WHITE),STREET,Sí,No,5.0,9.0,53.0,41.678950597,-87.621889761,2013,11,9,21,Sábado,Sí
8998377,HW145516,2013-02-05 19:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,18.0,42.0,8.0,41.906954091,-87.632181183,2013,2,5,19,Martes,No
8582539,HV256888,2012-04-24 23:00:00,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,No,No,25.0,29.0,25.0,41.909660213,-87.783357314,2012,4,24,23,Martes,No
8967871,HW116387,2013-01-14 00:30:00,THEFT,$500 AND UNDER,HOTEL/MOTEL,No,No,1.0,42.0,32.0,41.880775433,-87.627029031,2013,1,14,0,Lunes,No
9383355,HW526360,2013-11-08 21:19:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,Sí,No,2.0,4.0,39.0,41.813181387,-87.605887299,2013,11,8,21,Viernes,No
10490011,HZ230768,2016-04-18 12:30:00,THEFT,$500 AND UNDER,STREET,No,Sí,8.0,16.0,66.0,41.782618007,-87.702380056,2016,4,18,12,Lunes,No
8811187,HV484157,2012-09-20 10:00:00,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",No,No,7.0,15.0,67.0,41.782279941,-87.671559063,2012,9,20,10,Jueves,No
8449022,HV127097,2012-01-22 02:25:00,BATTERY,SIMPLE,SIDEWALK,Sí,No,8.0,14.0,63.0,41.793473991,-87.706311123,2012,1,22,2,Domingo,Sí
9949454,HY138129,2014-12-03 11:30:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,No,No,11.0,27.0,23.0,41.892520244,-87.72110336,2014,12,3,11,Miércoles,No
8817835,HV491129,2012-09-23 00:30:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,Sí,No,10.0,24.0,29.0,41.865514492,-87.704418218,2012,9,23,0,Domingo,Sí
9186888,HW332155,2013-06-23 18:45:00,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),No,No,2.0,4.0,39.0,41.81620001,-87.599404036,2013,6,23,18,Domingo,Sí
10195801,HY383005,2015-08-15 02:00:00,THEFT,RETAIL THEFT,GAS STATION,Sí,No,3.0,20.0,68.0,41.77999793,-87.629294594,2015,8,15,2,Sábado,Sí
10357952,HY548284,2015-12-23 20:43:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,25.0,31.0,20.0,41.923143919,-87.731628598,2015,12,23,20,Miércoles,No
10314924,HY504043,2015-11-16 18:32:00,ROBBERY,ARMED: HANDGUN,STREET,No,No,8.0,23.0,56.0,41.795380061,-87.775805379,2015,11,16,18,Lunes,No
10166310,HY354485,2015-07-24 17:05:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,No,No,2.0,4.0,41.0,41.801442754,-87.5847444,2015,7,24,17,Viernes,No
9339835,HW483799,2013-10-07 18:40:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,Sí,No,11.0,27.0,23.0,41.891851472,-87.710539522,2013,10,7,18,Lunes,No
9031699,HW179748,2013-02-24 10:30:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),No,No,7.0,6.0,68.0,41.766507236,-87.641989466,2013,2,24,10,Domingo,Sí
9423993,HW567538,2013-12-11 23:45:00,THEFT,FROM BUILDING,HOTEL/MOTEL,No,No,18.0,42.0,8.0,41.892017399,-87.624165306,2013,12,11,23,Miércoles,No
10257467,HY444987,2015-10-01 00:37:00,NARCOTICS,POSS: PCP,STREET,Sí,No,9.0,14.0,58.0,41.818507775,-87.704383106,2015,10,1,0,Jueves,No
9876866,HX527778,2014-12-02 13:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,6.0,21.0,71.0,41.747617457,-87.664582442,2014,12,2,13,Martes,No
8996054,HW124962,2013-01-20 15:42:56,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,Sí,No,15.0,29.0,25.0,41.875654715,-87.762789211,2013,1,20,15,Domingo,Sí
9975750,HY164806,2015-02-25 12:54:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,No,No,2.0,3.0,38.0,41.806919761,-87.613858803,2015,2,25,12,Miércoles,No
8630484,HV303914,2012-05-26 02:34:00,ASSAULT,SIMPLE,SIDEWALK,No,No,6.0,18.0,71.0,41.744150091,-87.668139848,2012,5,26,2,Sábado,Sí
8751906,HV427380,2012-08-12 16:57:00,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,Sí,No,11.0,28.0,26.0,41.879751801,-87.726373504,2012,8,12,16,Domingo,Sí
9531749,HX185328,2014-03-15 01:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,No,Sí,15.0,28.0,25.0,41.884916598,-87.76334948,2014,3,15,1,Sábado,Sí
9116361,HW261338,2013-05-04 20:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),No,No,19.0,43.0,7.0,41.927172351,-87.654820684,2013,5,4,20,Sábado,Sí
9246404,HW392083,2013-08-03 20:30:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,SIDEWALK,No,Sí,7.0,16.0,67.0,41.780855651,-87.663038277,2013,8,3,20,Sábado,Sí
9246027,HW391663,2013-08-03 02:00:00,THEFT,POCKET-PICKING,SIDEWALK,No,No,18.0,42.0,8.0,41.90316534,-87.629210442,2013,8,3,2,Sábado,Sí
8603514,HV277343,2012-05-08 13:30:00,THEFT,$500 AND UNDER,STREET,No,No,25.0,31.0,19.0,41.929612431,-87.754657429,2012,5,8,13,Martes,No
8557589,HV233480,2012-04-08 14:55:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,Sí,15.0,28.0,25.0,41.882278904,-87.762150073,2012,4,8,14,Domingo,Sí
8738578,HV414113,2012-08-02 23:00:00,THEFT,$500 AND UNDER,STREET,No,No,4.0,10.0,55.0,41.649713173,-87.538659027,2012,8,2,23,Jueves,No
8470194,HV147001,2012-02-05 23:55:00,CRIMINAL TRESPASS,TO STATE SUP LAND,APARTMENT,Sí,No,14.0,26.0,23.0,41.904628748,-87.710051684,2012,2,5,23,Domingo,Sí
8605330,HV279082,2012-05-09 16:46:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,6.0,17.0,69.0,41.757622369,-87.634472427,2012,5,9,16,Miércoles,No
8580584,HV255169,2012-04-13 22:00:00,THEFT,FROM BUILDING,RESIDENCE,No,No,14.0,26.0,24.0,41.907095459,-87.692045223,2012,4,13,22,Viernes,No
9931932,HY121339,2015-01-15 19:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,1.0,2.0,33.0,41.858669066,-87.622346049,2015,1,15,19,Jueves,No
9372277,HW515087,2013-10-31 16:08:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,BARBERSHOP,No,No,6.0,8.0,44.0,41.750739142,-87.605222136,2013,10,31,16,Jueves,No
8689515,HV364749,2012-07-03 01:00:00,BATTERY,SIMPLE,SIDEWALK,No,No,19.0,43.0,7.0,41.930349697,-87.643688603,2012,7,3,1,Martes,No
8659671,HV334494,2012-06-14 11:45:00,BATTERY,SIMPLE,SIDEWALK,No,No,5.0,9.0,53.0,41.666730323,-87.636718957,2012,6,14,11,Jueves,No
8812400,HV485354,2012-09-21 11:25:00,CRIMINAL TRESPASS,TO VEHICLE,VEHICLE NON-COMMERCIAL,Sí,No,10.0,12.0,29.0,41.856481178,-87.69560151,2012,9,21,11,Viernes,No
9164588,HW309513,2013-06-08 05:00:00,THEFT,$500 AND UNDER,STREET,No,No,18.0,42.0,8.0,41.903929378,-87.62939674,2013,6,8,5,Sábado,Sí
9272099,HW416641,2013-08-20 21:43:00,THEFT,$500 AND UNDER,STREET,No,No,11.0,26.0,23.0,41.901533378,-87.710581359,2013,8,20,21,Martes,No
8510593,HV187559,2012-03-07 18:20:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,No,No,5.0,9.0,54.0,41.653495156,-87.609318893,2012,3,7,18,Miércoles,No
9302588,HW447019,2013-09-02 09:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,12.0,2.0,28.0,41.86655613,-87.661563745,2013,9,2,9,Lunes,No
8989607,HW137057,2013-01-29 17:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,No,No,4.0,8.0,46.0,41.751562921,-87.579343372,2013,1,29,17,Martes,No
9963093,HY152342,2015-02-15 11:22:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,No,Sí,6.0,21.0,49.0,41.721649055,-87.629378772,2015,2,15,11,Domingo,Sí
8911207,HV584225,2012-12-01 09:15:00,NARCOTICS,POSS: CRACK,VEHICLE NON-COMMERCIAL,Sí,No,15.0,28.0,25.0,41.889346348,-87.751418137,2012,12,1,9,Sábado,Sí
10021179,HY210704,2015-04-04 20:45:00,THEFT,OVER $500,STREET,No,No,1.0,2.0,28.0,41.869770061,-87.638116955,2015,4,4,20,Sábado,Sí
9602609,HX252677,2014-05-07 19:55:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,No,No,15.0,29.0,25.0,41.885607027,-87.772597826,2014,5,7,19,Miércoles,No
10084510,HY273275,2015-05-24 00:00:00,THEFT,$500 AND UNDER,STREET,No,No,19.0,47.0,4.0,41.963313064,-87.676425017,2015,5,24,0,Domingo,Sí
8722525,HV399125,2012-07-25 04:00:00,BATTERY,SIMPLE,RESIDENCE,Sí,No,17.0,33.0,16.0,41.957024639,-87.708111229,2012,7,25,4,Miércoles,No
9207738,HW353903,2013-07-08 20:20:00,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,Sí,No,7.0,16.0,68.0,41.786931638,-87.651402671,2013,7,8,20,Lunes,No
9312213,HW456540,2013-09-16 08:30:00,THEFT,$500 AND UNDER,STREET,No,No,16.0,38.0,15.0,41.963360168,-87.779560811,2013,9,16,8,Lunes,No
8737614,HV413157,2012-08-03 03:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,9.0,16.0,61.0,41.804099504,-87.661116235,2012,8,3,3,Viernes,No
10687273,HZ441112,2016-09-19 15:35:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),No,No,25.0,37.0,25.0,41.909509901,-87.754996996,2016,9,19,15,Lunes,No
9824068,HX474208,2014-10-19 19:50:00,BATTERY,SIMPLE,APARTMENT,Sí,No,7.0,6.0,68.0,41.764452305,-87.637081449,2014,10,19,19,Domingo,Sí
8932339,HV604180,2012-12-15 20:15:00,BATTERY,SIMPLE,SIDEWALK,No,No,5.0,9.0,54.0,41.656814066,-87.605131994,2012,12,15,20,Sábado,Sí
9851269,HX500045,2014-11-07 16:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,25.0,37.0,25.0,41.912179965,-87.764319387,2014,11,7,16,Viernes,No
9219215,HW365889,2013-07-16 22:26:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Sí,No,18.0,42.0,8.0,41.903450628,-87.631433403,2013,7,16,22,Martes,No
8986022,HW133692,2013-01-27 15:00:00,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,No,No,11.0,24.0,26.0,41.876930299,-87.738355955,2013,1,27,15,Domingo,Sí
9837143,HX485205,2014-10-28 09:10:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,No,No,24.0,49.0,1.0,42.009294803,-87.674031424,2014,10,28,9,Martes,No
8641444,HV316517,2012-06-02 05:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,No,No,11.0,28.0,27.0,41.878307294,-87.699761563,2012,6,2,5,Sábado,Sí
9040171,HW186208,2013-03-10 06:55:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,No,No,24.0,50.0,2.0,41.998130362,-87.699663327,2013,3,10,6,Domingo,Sí
10382876,HZ119337,2016-01-18 00:45:00,ASSAULT,SIMPLE,RESIDENCE,No,Sí,22.0,34.0,49.0,41.693972303,-87.635187507,2016,1,18,0,Lunes,No
10025154,HY214642,2015-03-20 14:45:00,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,"SCHOOL, PUBLIC, BUILDING",No,Sí,25.0,31.0,19.0,41.930200015,-87.761292788,2015,3,20,14,Viernes,No
10540712,HZ285918,2016-05-30 03:00:00,THEFT,FROM BUILDING,RESIDENCE,No,No,6.0,17.0,71.0,41.751354586,-87.665892279,2016,5,30,3,Lunes,No
8660016,HV334908,2012-06-14 18:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,11.0,27.0,23.0,41.89095321,-87.708858798,2012,6,14,18,Jueves,No
9882558,HX533879,2014-12-07 20:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Sí,Sí,8.0,14.0,63.0,41.78742103,-87.709508889,2014,12,7,20,Domingo,Sí
10754464,HZ516993,2016-11-16 01:11:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,Sí,No,11.0,28.0,26.0,41.882248307,-87.725710912,2016,11,16,1,Miércoles,No
9275980,HW420294,2013-08-21 14:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,No,No,8.0,14.0,62.0,41.786945709,-87.7165207,2013,8,21,14,Miércoles,No
8951874,HW101222,2013-01-01 08:00:00,THEFT,$500 AND UNDER,APARTMENT,No,Sí,11.0,24.0,29.0,41.867039673,-87.72831108,2013,1,1,8,Martes,No
9214537,HW360924,2013-07-13 09:47:00,BATTERY,SIMPLE,SIDEWALK,No,No,19.0,46.0,3.0,41.96213325,-87.654755062,2013,7,13,9,Sábado,Sí
9117611,HW249076,2013-04-26 17:53:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,Sí,No,11.0,27.0,23.0,41.89765683,-87.726152565,2013,4,26,17,Viernes,No
8680228,HV355291,2012-06-27 11:50:00,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),No,No,5.0,9.0,49.0,41.711940387,-87.612673844,2012,6,27,11,Miércoles,No
9856579,HX505341,2014-11-12 20:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,No,No,8.0,18.0,66.0,41.759960268,-87.700237981,2014,11,12,20,Miércoles,No
10338942,HY529973,2015-12-08 20:45:00,ASSAULT,SIMPLE,RESTAURANT,Sí,No,1.0,42.0,32.0,41.879505465,-87.626683155,2015,12,8,20,Martes,No
10156831,HY345894,2015-07-17 18:00:00,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,PARK PROPERTY,Sí,No,18.0,42.0,8.0,41.89287919,-87.614033485,2015,7,17,18,Viernes,No
8734015,HV409922,2012-08-01 01:55:00,THEFT,$500 AND UNDER,GAS STATION,No,No,9.0,3.0,37.0,41.794509508,-87.633301738,2012,8,1,1,Miércoles,No
10425966,HZ163522,2016-02-24 13:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,No,No,3.0,6.0,42.0,41.772494826,-87.609389936,2016,2,24,13,Miércoles,No
9439243,HW583552,2013-12-24 23:30:00,THEFT,OVER $500,STREET,No,No,12.0,2.0,28.0,41.878322871,-87.681460208,2013,12,24,23,Martes,No
8544478,HV220124,2012-03-29 18:56:00,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),Sí,No,11.0,28.0,27.0,41.880990522,-87.70463737,2012,3,29,18,Jueves,No
10115201,HY303948,2015-06-12 18:00:00,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,No,No,7.0,6.0,68.0,41.767918992,-87.640819619,2015,6,12,18,Viernes,No
10200721,HY388278,2015-08-18 20:25:00,ASSAULT,SIMPLE,APARTMENT,No,No,2.0,3.0,38.0,41.808608378,-87.622819173,2015,8,18,20,Martes,No
10113629,HY302933,2015-06-16 00:56:00,BATTERY,SIMPLE,STREET,Sí,No,14.0,35.0,21.0,41.937514582,-87.706842708,2015,6,16,0,Martes,No
10184158,HY371699,2015-08-06 09:00:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,No,No,8.0,13.0,70.0,41.748975722,-87.724268501,2015,8,6,9,Jueves,No
10385765,HZ122112,2016-01-19 17:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,No,Sí,8.0,13.0,62.0,41.793144448,-87.729838952,2016,1,19,17,Martes,No
9365990,HW509297,2013-10-26 21:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,12.0,1.0,24.0,41.899641572,-87.671634309,2013,10,26,21,Sábado,Sí
8962989,HW111399,2013-01-10 00:01:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,No,No,3.0,5.0,42.0,41.774213006,-87.603358312,2013,1,10,0,Jueves,No
9019357,HW165422,2013-02-21 17:55:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,No,Sí,5.0,34.0,49.0,41.699838941,-87.626090364,2013,2,21,17,Jueves,No
10792880,HZ563155,2016-12-23 13:00:00,THEFT,OVER $500,RESIDENCE,No,Sí,11.0,27.0,23.0,41.898013081,-87.718836006,2016,12,23,13,Viernes,No
9436428,HW580655,2013-12-22 14:30:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,Sí,No,1.0,42.0,32.0,41.88233367,-87.627841791,2013,12,22,14,Domingo,Sí
9701632,HX351924,2014-07-19 14:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,No,Sí,5.0,9.0,49.0,41.706318486,-87.613743729,2014,7,19,14,Sábado,Sí
9115301,HW259960,2013-05-03 19:00:00,THEFT,$500 AND UNDER,STREET,No,No,22.0,19.0,75.0,41.683984282,-87.684593387,2013,5,3,19,Viernes,No
9567043,HX214678,2014-04-02 11:50:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,"SCHOOL, PUBLIC, BUILDING",No,No,6.0,18.0,71.0,41.754805333,-87.670833516,2014,4,2,11,Miércoles,No
10766485,HZ531659,2016-11-27 18:00:00,THEFT,$500 AND UNDER,STREET,No,No,25.0,31.0,20.0,41.925609669,-87.7366361,2016,11,27,18,Domingo,Sí
9010817,HW158124,2013-02-15 19:00:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,No,No,17.0,45.0,16.0,41.960787994,-87.741973841,2013,2,15,19,Viernes,No
9058144,HW202562,2013-03-22 14:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,6.0,8.0,44.0,41.747632189,-87.604725888,2013,3,22,14,Viernes,No
9443921,HW588459,2013-12-30 00:30:00,BATTERY,SIMPLE,SIDEWALK,Sí,No,19.0,44.0,6.0,41.940308951,-87.649274712,2013,12,30,0,Lunes,No
